codigo,campo,uf,ano,valor,origem,atualizadoEm,por,nota
I5.5.1,,RR,2019,C,migracao,2026-09-13,migracao,
I5.5.1,,RR,2020,C,migracao,2026-09-13,migracao,
I5.5.1,,RR,2021,A,migracao,2026-09-13,migracao,
I5.5.1,,RR,2022,A,migracao,2026-09-13,migracao,
I5.5.1,,RR,2023,B,migracao,2026-09-13,migracao,
I5.5.1,,RR,2024,A,migracao,2026-09-13,migracao,
I5.5.1,,RR,2025,A,migracao,2026-09-13,migracao,
I5.5.1,,TO,,B+,migracao,2026-09-13,migracao,
I5.5.1,,TO,2018,C,migracao,2026-09-13,migracao,
I5.5.1,,TO,2019,C,migracao,2026-09-13,migracao,
I5.5.1,,TO,2020,C,migracao,2026-09-13,migracao,
I5.5.1,,TO,2021,C,migracao,2026-09-13,migracao,
I5.5.1,,TO,2022,B,migracao,2026-09-13,migracao,
I5.5.1,,TO,2023,B,migracao,2026-09-13,migracao,
I5.5.1,,TO,2024,B+,migracao,2026-09-13,migracao,
I5.5.1,,TO,2025,B+,migracao,2026-09-13,migracao,
I5.5.1,indicadoresAB2025,AC,,2,migracao,2026-09-13,migracao,
I5.5.1,indicadoresAB2025,AM,,3,migracao,2026-09-13,migracao,
I5.5.1,indicadoresAB2025,AP,,3,migracao,2026-09-13,migracao,
I5.5.1,indicadoresAB2025,MA,,3,migracao,2026-09-13,migracao,
I5.5.1,indicadoresAB2025,MT,,3,migracao,2026-09-13,migracao,
I5.5.1,indicadoresAB2025,PA,,3,migracao,2026-09-13,migracao,
I5.5.1,indicadoresAB2025,RO,,3,migracao,2026-09-13,migracao,
I5.5.1,indicadoresAB2025,RR,,3,migracao,2026-09-13,migracao,
I5.5.1,indicadoresAB2025,TO,,3,migracao,2026-09-13,migracao,
POP,,AC,2025,884372,migracao,2026-09-13,migracao,
POP,,AM,2025,4321616,migracao,2026-09-13,migracao,
POP,,AP,2025,806517,migracao,2026-09-13,migracao,
POP,,MA,2025,7018211,migracao,2026-09-13,migracao,
POP,,MT,2025,3893659,migracao,2026-09-13,migracao,
POP,,PA,2025,8711196,migracao,2026-09-13,migracao,
POP,,RO,2025,1751950,migracao,2026-09-13,migracao,
POP,,RR,2025,738772,migracao,2026-09-13,migracao,
POP,,TO,2025,1586859,migracao,2026-09-13,migracao,
apsCobertura,,AC,2007,72.67,migracao,2026-09-13,migracao,
apsCobertura,,AC,2008,79.08,migracao,2026-09-13,migracao,
apsCobertura,,AC,2009,73.99,migracao,2026-09-13,migracao,
apsCobertura,,AC,2010,75.55,migracao,2026-09-13,migracao,
apsCobertura,,AC,2011,72.79,migracao,2026-09-13,migracao,
apsCobertura,,AC,2012,84.89,migracao,2026-09-13,migracao,
apsCobertura,,AC,2013,89.03,migracao,2026-09-13,migracao,
apsCobertura,,AC,2014,92.48,migracao,2026-09-13,migracao,
apsCobertura,,AC,2015,92.47,migracao,2026-09-13,migracao,
apsCobertura,,AC,2016,86.8,migracao,2026-09-13,migracao,
apsCobertura,,AC,2017,88.85,migracao,2026-09-13,migracao,
apsCobertura,,AC,2018,85.51,migracao,2026-09-13,migracao,
apsCobertura,,AC,2019,78.85,migracao,2026-09-13,migracao,
apsCobertura,,AC,2020,87.23,migracao,2026-09-13,migracao,
apsCobertura,,AC,2021,103.55,migracao,2026-09-13,migracao,
apsCobertura,,AC,2022,100.6,migracao,2026-09-13,migracao,
apsCobertura,,AC,2023,117.27,migracao,2026-09-13,migracao,
apsCobertura,,AC,2024,120.84,migracao,2026-09-13,migracao,
apsCobertura,,AC,2025,115.29,migracao,2026-09-13,migracao,
apsCobertura,,AC,2026,109.62,migracao,2026-09-13,migracao,
apsCobertura,,AM,2007,63.07,migracao,2026-09-13,migracao,
apsCobertura,,AM,2008,67.98,migracao,2026-09-13,migracao,
apsCobertura,,AM,2009,65.82,migracao,2026-09-13,migracao,
apsCobertura,,AM,2010,65.21,migracao,2026-09-13,migracao,
apsCobertura,,AM,2011,63.88,migracao,2026-09-13,migracao,
apsCobertura,,AM,2012,62.44,migracao,2026-09-13,migracao,
apsCobertura,,AM,2013,67.02,migracao,2026-09-13,migracao,
apsCobertura,,AM,2014,68.7,migracao,2026-09-13,migracao,
apsCobertura,,AM,2015,67.43,migracao,2026-09-13,migracao,
apsCobertura,,AM,2016,64.31,migracao,2026-09-13,migracao,
apsCobertura,,AM,2017,63.48,migracao,2026-09-13,migracao,
apsCobertura,,AM,2018,66.14,migracao,2026-09-13,migracao,
apsCobertura,,AM,2019,70.4,migracao,2026-09-13,migracao,
apsCobertura,,AM,2020,77.1,migracao,2026-09-13,migracao,
apsCobertura,,AM,2021,86.14,migracao,2026-09-13,migracao,
apsCobertura,,AM,2022,83.4,migracao,2026-09-13,migracao,
apsCobertura,,AM,2023,94.57,migracao,2026-09-13,migracao,
apsCobertura,,AM,2024,98.74,migracao,2026-09-13,migracao,
apsCobertura,,AM,2025,93.46,migracao,2026-09-13,migracao,
apsCobertura,,AM,2026,86.13,migracao,2026-09-13,migracao,
apsCobertura,,AP,2007,77.08,migracao,2026-09-13,migracao,
apsCobertura,,AP,2008,87.14,migracao,2026-09-13,migracao,
apsCobertura,,AP,2009,92.93,migracao,2026-09-13,migracao,
apsCobertura,,AP,2010,90.04,migracao,2026-09-13,migracao,
apsCobertura,,AP,2011,86.98,migracao,2026-09-13,migracao,
apsCobertura,,AP,2012,84.03,migracao,2026-09-13,migracao,
apsCobertura,,AP,2013,87.36,migracao,2026-09-13,migracao,
apsCobertura,,AP,2014,98.78,migracao,2026-09-13,migracao,
apsCobertura,,AP,2015,89.61,migracao,2026-09-13,migracao,
apsCobertura,,AP,2016,90.41,migracao,2026-09-13,migracao,
apsCobertura,,AP,2017,62.24,migracao,2026-09-13,migracao,
apsCobertura,,AP,2018,88.93,migracao,2026-09-13,migracao,
apsCobertura,,AP,2019,70.82,migracao,2026-09-13,migracao,
apsCobertura,,AP,2020,84.86,migracao,2026-09-13,migracao,
apsCobertura,,AP,2021,76.51,migracao,2026-09-13,migracao,
apsCobertura,,AP,2022,79.17,migracao,2026-09-13,migracao,
apsCobertura,,AP,2023,104.94,migracao,2026-09-13,migracao,
apsCobertura,,AP,2024,127.34,migracao,2026-09-13,migracao,
apsCobertura,,AP,2025,123.32,migracao,2026-09-13,migracao,
apsCobertura,,AP,2026,121.51,migracao,2026-09-13,migracao,
apsCobertura,,MA,2007,79.62,migracao,2026-09-13,migracao,
apsCobertura,,MA,2008,81.91,migracao,2026-09-13,migracao,
apsCobertura,,MA,2009,82.38,migracao,2026-09-13,migracao,
apsCobertura,,MA,2010,83.78,migracao,2026-09-13,migracao,
apsCobertura,,MA,2011,80.98,migracao,2026-09-13,migracao,
apsCobertura,,MA,2012,78.95,migracao,2026-09-13,migracao,
apsCobertura,,MA,2013,85.06,migracao,2026-09-13,migracao,
apsCobertura,,MA,2014,86.79,migracao,2026-09-13,migracao,
apsCobertura,,MA,2015,85.79,migracao,2026-09-13,migracao,
apsCobertura,,MA,2016,85.46,migracao,2026-09-13,migracao,
apsCobertura,,MA,2017,86.82,migracao,2026-09-13,migracao,
apsCobertura,,MA,2018,86.57,migracao,2026-09-13,migracao,
apsCobertura,,MA,2019,87.37,migracao,2026-09-13,migracao,
apsCobertura,,MA,2020,87.75,migracao,2026-09-13,migracao,
apsCobertura,,MA,2021,123.06,migracao,2026-09-13,migracao,
apsCobertura,,MA,2022,123.33,migracao,2026-09-13,migracao,
apsCobertura,,MA,2023,135.02,migracao,2026-09-13,migracao,
apsCobertura,,MA,2024,139.45,migracao,2026-09-13,migracao,
apsCobertura,,MA,2025,136.89,migracao,2026-09-13,migracao,
apsCobertura,,MA,2026,136.42,migracao,2026-09-13,migracao,
apsCobertura,,MT,2007,63.05,migracao,2026-09-13,migracao,
apsCobertura,,MT,2008,67.58,migracao,2026-09-13,migracao,
apsCobertura,,MT,2009,70.39,migracao,2026-09-13,migracao,
apsCobertura,,MT,2010,70.5,migracao,2026-09-13,migracao,
apsCobertura,,MT,2011,69.98,migracao,2026-09-13,migracao,
apsCobertura,,MT,2012,69.74,migracao,2026-09-13,migracao,
apsCobertura,,MT,2013,70.58,migracao,2026-09-13,migracao,
apsCobertura,,MT,2014,71.53,migracao,2026-09-13,migracao,
apsCobertura,,MT,2015,72.47,migracao,2026-09-13,migracao,
apsCobertura,,MT,2016,74.53,migracao,2026-09-13,migracao,
apsCobertura,,MT,2017,76.39,migracao,2026-09-13,migracao,
apsCobertura,,MT,2018,75.97,migracao,2026-09-13,migracao,
apsCobertura,,MT,2019,76.3,migracao,2026-09-13,migracao,
apsCobertura,,MT,2020,79.47,migracao,2026-09-13,migracao,
apsCobertura,,MT,2021,89.62,migracao,2026-09-13,migracao,
apsCobertura,,MT,2022,90.47,migracao,2026-09-13,migracao,
apsCobertura,,MT,2023,98.99,migracao,2026-09-13,migracao,
apsCobertura,,MT,2024,99.01,migracao,2026-09-13,migracao,
apsCobertura,,MT,2025,96.56,migracao,2026-09-13,migracao,
apsCobertura,,MT,2026,95.55,migracao,2026-09-13,migracao,
apsCobertura,,PA,2007,44.08,migracao,2026-09-13,migracao,
apsCobertura,,PA,2008,49.54,migracao,2026-09-13,migracao,
apsCobertura,,PA,2009,48.6,migracao,2026-09-13,migracao,
apsCobertura,,PA,2010,50.6,migracao,2026-09-13,migracao,
apsCobertura,,PA,2011,52.13,migracao,2026-09-13,migracao,
apsCobertura,,PA,2012,52.81,migracao,2026-09-13,migracao,
apsCobertura,,PA,2013,55.43,migracao,2026-09-13,migracao,
apsCobertura,,PA,2014,59.92,migracao,2026-09-13,migracao,
apsCobertura,,PA,2015,62.83,migracao,2026-09-13,migracao,
apsCobertura,,PA,2016,63.96,migracao,2026-09-13,migracao,
apsCobertura,,PA,2017,66.1,migracao,2026-09-13,migracao,
apsCobertura,,PA,2018,65.58,migracao,2026-09-13,migracao,
apsCobertura,,PA,2019,65.72,migracao,2026-09-13,migracao,
apsCobertura,,PA,2020,64.49,migracao,2026-09-13,migracao,
apsCobertura,,PA,2021,84.63,migracao,2026-09-13,migracao,
apsCobertura,,PA,2022,81.22,migracao,2026-09-13,migracao,
apsCobertura,,PA,2023,100.47,migracao,2026-09-13,migracao,
apsCobertura,,PA,2024,102.31,migracao,2026-09-13,migracao,
apsCobertura,,PA,2025,101.8,migracao,2026-09-13,migracao,
apsCobertura,,PA,2026,95.85,migracao,2026-09-13,migracao,
apsCobertura,,RO,2007,53.54,migracao,2026-09-13,migracao,
apsCobertura,,RO,2008,61.82,migracao,2026-09-13,migracao,
apsCobertura,,RO,2009,63.86,migracao,2026-09-13,migracao,
apsCobertura,,RO,2010,66.86,migracao,2026-09-13,migracao,
apsCobertura,,RO,2011,65.29,migracao,2026-09-13,migracao,
apsCobertura,,RO,2012,66.21,migracao,2026-09-13,migracao,
apsCobertura,,RO,2013,67.93,migracao,2026-09-13,migracao,
apsCobertura,,RO,2014,76.36,migracao,2026-09-13,migracao,
apsCobertura,,RO,2015,77.52,migracao,2026-09-13,migracao,
apsCobertura,,RO,2016,76.48,migracao,2026-09-13,migracao,
apsCobertura,,RO,2017,72.52,migracao,2026-09-13,migracao,
apsCobertura,,RO,2018,72.95,migracao,2026-09-13,migracao,
apsCobertura,,RO,2019,75.28,migracao,2026-09-13,migracao,
apsCobertura,,RO,2020,75.23,migracao,2026-09-13,migracao,
apsCobertura,,RO,2021,86.24,migracao,2026-09-13,migracao,
apsCobertura,,RO,2022,85.11,migracao,2026-09-13,migracao,
apsCobertura,,RO,2023,100.81,migracao,2026-09-13,migracao,
apsCobertura,,RO,2024,105.83,migracao,2026-09-13,migracao,
apsCobertura,,RO,2025,98.95,migracao,2026-09-13,migracao,
apsCobertura,,RO,2026,99.03,migracao,2026-09-13,migracao,
apsCobertura,,RR,2007,85.38,migracao,2026-09-13,migracao,
apsCobertura,,RR,2008,85.78,migracao,2026-09-13,migracao,
apsCobertura,,RR,2009,79.56,migracao,2026-09-13,migracao,
apsCobertura,,RR,2010,83.04,migracao,2026-09-13,migracao,
apsCobertura,,RR,2011,83.22,migracao,2026-09-13,migracao,
apsCobertura,,RR,2012,77.32,migracao,2026-09-13,migracao,
apsCobertura,,RR,2013,77.75,migracao,2026-09-13,migracao,
apsCobertura,,RR,2014,78.52,migracao,2026-09-13,migracao,
apsCobertura,,RR,2015,84.38,migracao,2026-09-13,migracao,
apsCobertura,,RR,2016,80.16,migracao,2026-09-13,migracao,
apsCobertura,,RR,2017,75.33,migracao,2026-09-13,migracao,
apsCobertura,,RR,2018,83.13,migracao,2026-09-13,migracao,
apsCobertura,,RR,2019,71.74,migracao,2026-09-13,migracao,
apsCobertura,,RR,2020,84.56,migracao,2026-09-13,migracao,
apsCobertura,,RR,2021,83.19,migracao,2026-09-13,migracao,
apsCobertura,,RR,2022,79.03,migracao,2026-09-13,migracao,
apsCobertura,,RR,2023,128.57,migracao,2026-09-13,migracao,
apsCobertura,,RR,2024,137.22,migracao,2026-09-13,migracao,
apsCobertura,,RR,2025,124.17,migracao,2026-09-13,migracao,
apsCobertura,,RR,2026,119.03,migracao,2026-09-13,migracao,
apsCobertura,,TO,2007,79.61,migracao,2026-09-13,migracao,
apsCobertura,,TO,2008,86.4,migracao,2026-09-13,migracao,
apsCobertura,,TO,2009,92.84,migracao,2026-09-13,migracao,
apsCobertura,,TO,2010,93.84,migracao,2026-09-13,migracao,
apsCobertura,,TO,2011,90.29,migracao,2026-09-13,migracao,
apsCobertura,,TO,2012,91.34,migracao,2026-09-13,migracao,
apsCobertura,,TO,2013,93.29,migracao,2026-09-13,migracao,
apsCobertura,,TO,2014,96,migracao,2026-09-13,migracao,
apsCobertura,,TO,2015,95.23,migracao,2026-09-13,migracao,
apsCobertura,,TO,2016,96.29,migracao,2026-09-13,migracao,
apsCobertura,,TO,2017,95.65,migracao,2026-09-13,migracao,
apsCobertura,,TO,2018,94.62,migracao,2026-09-13,migracao,
apsCobertura,,TO,2019,94.28,migracao,2026-09-13,migracao,
apsCobertura,,TO,2020,94.62,migracao,2026-09-13,migracao,
apsCobertura,,TO,2021,129.09,migracao,2026-09-13,migracao,
apsCobertura,,TO,2022,128.54,migracao,2026-09-13,migracao,
apsCobertura,,TO,2023,142.58,migracao,2026-09-13,migracao,
apsCobertura,,TO,2024,146.52,migracao,2026-09-13,migracao,
apsCobertura,,TO,2025,141.05,migracao,2026-09-13,migracao,
apsCobertura,,TO,2026,140.16,migracao,2026-09-13,migracao,
apsEquipes,,AC,2026,285,migracao,2026-09-13,migracao,
apsEquipes,,AM,2026,1117,migracao,2026-09-13,migracao,
apsEquipes,,AP,2026,283,migracao,2026-09-13,migracao,
apsEquipes,,MA,2026,2748,migracao,2026-09-13,migracao,
apsEquipes,,MT,2026,1080,migracao,2026-09-13,migracao,
apsEquipes,,PA,2026,2417,migracao,2026-09-13,migracao,
apsEquipes,,RO,2026,501,migracao,2026-09-13,migracao,
apsEquipes,,RR,2026,252,migracao,2026-09-13,migracao,
apsEquipes,,TO,2026,641,migracao,2026-09-13,migracao,
conservationManaged,,AC,,71.42857142857143,migracao,2026-09-13,migracao,
conservationManaged,,AM,,42.592592592592595,migracao,2026-09-13,migracao,
conservationManaged,,AP,,45,migracao,2026-09-13,migracao,
conservationManaged,,MA,,17.391304347826086,migracao,2026-09-13,migracao,
conservationManaged,,MT,,10,migracao,2026-09-13,migracao,
conservationManaged,,PA,,46.601941747572816,migracao,2026-09-13,migracao,
conservationManaged,,RO,,22.35294117647059,migracao,2026-09-13,migracao,
conservationManaged,,RR,,41.17647058823529,migracao,2026-09-13,migracao,
conservationManaged,,TO,,17.647058823529413,migracao,2026-09-13,migracao,
conservationUnits,,AC,,21,migracao,2026-09-13,migracao,
conservationUnits,,AM,,108,migracao,2026-09-13,migracao,
conservationUnits,,AP,,20,migracao,2026-09-13,migracao,
conservationUnits,,MA,,46,migracao,2026-09-13,migracao,
conservationUnits,,MT,,110,migracao,2026-09-13,migracao,
conservationUnits,,PA,,103,migracao,2026-09-13,migracao,
conservationUnits,,RO,,85,migracao,2026-09-13,migracao,
conservationUnits,,RR,,17,migracao,2026-09-13,migracao,
conservationUnits,,TO,,34,migracao,2026-09-13,migracao,
cvli,,AC,2025,171,migracao,2026-09-13,migracao,
cvli,,AM,2025,739,migracao,2026-09-13,migracao,
cvli,,AP,2025,195,migracao,2026-09-13,migracao,
cvli,,MA,2025,1890,migracao,2026-09-13,migracao,
cvli,,MT,2025,696,migracao,2026-09-13,migracao,
cvli,,PA,2025,1757,migracao,2026-09-13,migracao,
cvli,,RO,2025,420,migracao,2026-09-13,migracao,
cvli,,RR,2025,139,migracao,2026-09-13,migracao,
cvli,,TO,2025,259,migracao,2026-09-13,migracao,
cvliRate,,AC,2020,32.65185137155144,migracao,2026-09-13,migracao,
cvliRate,,AC,2021,19.80777247779111,migracao,2026-09-13,migracao,
cvliRate,,AC,2022,23.95234286002434,migracao,2026-09-13,migracao,
cvliRate,,AC,2023,20.990620386911893,migracao,2026-09-13,migracao,
cvliRate,,AC,2024,18.2823452728782,migracao,2026-09-13,migracao,
cvliRate,,AC,2025,19.335754637188874,migracao,2026-09-13,migracao,
cvliRate,,AC,2026,9.34901565002692,migracao,2026-09-13,migracao,
cvliRate,,AM,2020,24.48300578517169,migracao,2026-09-13,migracao,
cvliRate,,AM,2021,37.21142217584416,migracao,2026-09-13,migracao,
cvliRate,,AM,2022,33.64453135882238,migracao,2026-09-13,migracao,
cvliRate,,AM,2023,31.22221040515534,migracao,2026-09-13,migracao,
cvliRate,,AM,2024,25.71703460401022,migracao,2026-09-13,migracao,
cvliRate,,AM,2025,17.100084783099657,migracao,2026-09-13,migracao,
cvliRate,,AM,2026,9.034778393396264,migracao,2026-09-13,migracao,
cvliRate,,AP,2020,33.22584792745817,migracao,2026-09-13,migracao,
cvliRate,,AP,2021,39.70306156124071,migracao,2026-09-13,migracao,
cvliRate,,AP,2022,27.908485310959612,migracao,2026-09-13,migracao,
cvliRate,,AP,2023,41.4203552890415,migracao,2026-09-13,migracao,
cvliRate,,AP,2024,27.901055880583485,migracao,2026-09-13,migracao,
cvliRate,,AP,2025,24.17803964454562,migracao,2026-09-13,migracao,
cvliRate,,AP,2026,13.334107040778909,migracao,2026-09-13,migracao,
cvliRate,,MA,2020,27.026298137365895,migracao,2026-09-13,migracao,
cvliRate,,MA,2021,26.902669861024815,migracao,2026-09-13,migracao,
cvliRate,,MA,2022,24.806779338410628,migracao,2026-09-13,migracao,
cvliRate,,MA,2023,25.531061792309096,migracao,2026-09-13,migracao,
cvliRate,,MA,2024,28.270022935518103,migracao,2026-09-13,migracao,
cvliRate,,MA,2025,26.92993983794446,migracao,2026-09-13,migracao,
cvliRate,,MA,2026,14.677082127741295,migracao,2026-09-13,migracao,
cvliRate,,MT,2020,22.231530733637747,migracao,2026-09-13,migracao,
cvliRate,,MT,2021,20.427259728107444,migracao,2026-09-13,migracao,
cvliRate,,MT,2022,24.61725675073173,migracao,2026-09-13,migracao,
cvliRate,,MT,2023,23.63441138538144,migracao,2026-09-13,migracao,
cvliRate,,MT,2024,22.964243291690984,migracao,2026-09-13,migracao,
cvliRate,,MT,2025,17.875217115828583,migracao,2026-09-13,migracao,
cvliRate,,MT,2026,8.834704948700487,migracao,2026-09-13,migracao,
cvliRate,,PA,2020,27.90249766337255,migracao,2026-09-13,migracao,
cvliRate,,PA,2021,28.145034484709374,migracao,2026-09-13,migracao,
cvliRate,,PA,2022,28.07453169732481,migracao,2026-09-13,migracao,
cvliRate,,PA,2023,24.953227206677717,migracao,2026-09-13,migracao,
cvliRate,,PA,2024,22.032924506590604,migracao,2026-09-13,migracao,
cvliRate,,PA,2025,20.169446307946693,migracao,2026-09-13,migracao,
cvliRate,,PA,2026,10.917823506759229,migracao,2026-09-13,migracao,
cvliRate,,RO,2020,22.638184347959342,migracao,2026-09-13,migracao,
cvliRate,,RO,2021,25.554716579691977,migracao,2026-09-13,migracao,
cvliRate,,RO,2022,28.132508727995535,migracao,2026-09-13,migracao,
cvliRate,,RO,2023,24.421708312862197,migracao,2026-09-13,migracao,
cvliRate,,RO,2024,24.853584327810758,migracao,2026-09-13,migracao,
cvliRate,,RO,2025,23.97328690887297,migracao,2026-09-13,migracao,
cvliRate,,RO,2026,9.95824366172017,migracao,2026-09-13,migracao,
cvliRate,,RR,2020,29.486329420024184,migracao,2026-09-13,migracao,
cvliRate,,RR,2021,33.43654385225628,migracao,2026-09-13,migracao,
cvliRate,,RR,2022,27.620863552934047,migracao,2026-09-13,migracao,
cvliRate,,RR,2023,22.724984538380774,migracao,2026-09-13,migracao,
cvliRate,,RR,2024,16.880745208170282,migracao,2026-09-13,migracao,
cvliRate,,RR,2025,18.81500652434039,migracao,2026-09-13,migracao,
cvliRate,,RR,2026,9.461086027552785,migracao,2026-09-13,migracao,
cvliRate,,TO,2020,28.805776240891717,migracao,2026-09-13,migracao,
cvliRate,,TO,2021,23.248094624911367,migracao,2026-09-13,migracao,
cvliRate,,TO,2022,27.029109259235483,migracao,2026-09-13,migracao,
cvliRate,,TO,2023,23.67292818807663,migracao,2026-09-13,migracao,
cvliRate,,TO,2024,15.786050203443514,migracao,2026-09-13,migracao,
cvliRate,,TO,2025,16.321550938048055,migracao,2026-09-13,migracao,
cvliRate,,TO,2026,9.461188450583148,migracao,2026-09-13,migracao,
focos,,AC,2003,10523,migracao,2026-09-13,migracao,
focos,,AC,2004,7271,migracao,2026-09-13,migracao,
focos,,AC,2005,15993,migracao,2026-09-13,migracao,
focos,,AC,2006,6198,migracao,2026-09-13,migracao,
focos,,AC,2007,8549,migracao,2026-09-13,migracao,
focos,,AC,2008,5699,migracao,2026-09-13,migracao,
focos,,AC,2009,3511,migracao,2026-09-13,migracao,
focos,,AC,2010,8661,migracao,2026-09-13,migracao,
focos,,AC,2011,3191.0000000000005,migracao,2026-09-13,migracao,
focos,,AC,2012,4720,migracao,2026-09-13,migracao,
focos,,AC,2013,4980,migracao,2026-09-13,migracao,
focos,,AC,2014,4398,migracao,2026-09-13,migracao,
focos,,AC,2015,5778.999999999999,migracao,2026-09-13,migracao,
focos,,AC,2016,7684,migracao,2026-09-13,migracao,
focos,,AC,2017,6295,migracao,2026-09-13,migracao,
focos,,AC,2018,6626,migracao,2026-09-13,migracao,
focos,,AC,2019,6802,migracao,2026-09-13,migracao,
focos,,AC,2020,9193,migracao,2026-09-13,migracao,
focos,,AC,2021,8828,migracao,2026-09-13,migracao,
focos,,AC,2022,11840,migracao,2026-09-13,migracao,
focos,,AC,2023,6562,migracao,2026-09-13,migracao,
focos,,AC,2024,8658,migracao,2026-09-13,migracao,
focos,,AM,2003,10191,migracao,2026-09-13,migracao,
focos,,AM,2004,8082.999999999999,migracao,2026-09-13,migracao,
focos,,AM,2005,15644.000000000002,migracao,2026-09-13,migracao,
focos,,AM,2006,11697,migracao,2026-09-13,migracao,
focos,,AM,2007,11293.000000000002,migracao,2026-09-13,migracao,
focos,,AM,2008,6701.000000000001,migracao,2026-09-13,migracao,
focos,,AM,2009,9280,migracao,2026-09-13,migracao,
focos,,AM,2010,12139,migracao,2026-09-13,migracao,
focos,,AM,2011,5028,migracao,2026-09-13,migracao,
focos,,AM,2012,9114,migracao,2026-09-13,migracao,
focos,,AM,2013,6512,migracao,2026-09-13,migracao,
focos,,AM,2014,9007,migracao,2026-09-13,migracao,
focos,,AM,2015,13419,migracao,2026-09-13,migracao,
focos,,AM,2016,11173,migracao,2026-09-13,migracao,
focos,,AM,2017,11685,migracao,2026-09-13,migracao,
focos,,AM,2018,11446,migracao,2026-09-13,migracao,
focos,,AM,2019,12675.999999999998,migracao,2026-09-13,migracao,
focos,,AM,2020,16729.000000000004,migracao,2026-09-13,migracao,
focos,,AM,2021,14847.999999999998,migracao,2026-09-13,migracao,
focos,,AM,2022,21217,migracao,2026-09-13,migracao,
focos,,AM,2023,19601,migracao,2026-09-13,migracao,
focos,,AM,2024,25499,migracao,2026-09-13,migracao,
focos,,AP,2003,2515.9999999999995,migracao,2026-09-13,migracao,
focos,,AP,2004,3413,migracao,2026-09-13,migracao,
focos,,AP,2005,2020,migracao,2026-09-13,migracao,
focos,,AP,2006,1665.0000000000002,migracao,2026-09-13,migracao,
focos,,AP,2007,1484,migracao,2026-09-13,migracao,
focos,,AP,2008,2153,migracao,2026-09-13,migracao,
focos,,AP,2009,2456,migracao,2026-09-13,migracao,
focos,,AP,2010,1000,migracao,2026-09-13,migracao,
focos,,AP,2011,1396.0000000000002,migracao,2026-09-13,migracao,
focos,,AP,2012,2518,migracao,2026-09-13,migracao,
focos,,AP,2013,1529,migracao,2026-09-13,migracao,
focos,,AP,2014,1848,migracao,2026-09-13,migracao,
focos,,AP,2015,2935.9999999999995,migracao,2026-09-13,migracao,
focos,,AP,2016,2595,migracao,2026-09-13,migracao,
focos,,AP,2017,1945.9999999999998,migracao,2026-09-13,migracao,
focos,,AP,2018,1205.9999999999998,migracao,2026-09-13,migracao,
focos,,AP,2019,1277,migracao,2026-09-13,migracao,
focos,,AP,2020,750.0000000000001,migracao,2026-09-13,migracao,
focos,,AP,2021,675.9999999999999,migracao,2026-09-13,migracao,
focos,,AP,2022,990.0000000000001,migracao,2026-09-13,migracao,
focos,,AP,2023,2552,migracao,2026-09-13,migracao,
focos,,AP,2024,2014,migracao,2026-09-13,migracao,
focos,,MA,2003,34548,migracao,2026-09-13,migracao,
focos,,MA,2004,33585,migracao,2026-09-13,migracao,
focos,,MA,2005,33691,migracao,2026-09-13,migracao,
focos,,MA,2006,23301.999999999996,migracao,2026-09-13,migracao,
focos,,MA,2007,44765.00000000001,migracao,2026-09-13,migracao,
focos,,MA,2008,22121.999999999996,migracao,2026-09-13,migracao,
focos,,MA,2009,19132,migracao,2026-09-13,migracao,
focos,,MA,2010,36277,migracao,2026-09-13,migracao,
focos,,MA,2011,19315,migracao,2026-09-13,migracao,
focos,,MA,2012,34299,migracao,2026-09-13,migracao,
focos,,MA,2013,17455,migracao,2026-09-13,migracao,
focos,,MA,2014,24675,migracao,2026-09-13,migracao,
focos,,MA,2015,28436,migracao,2026-09-13,migracao,
focos,,MA,2016,21788.999999999996,migracao,2026-09-13,migracao,
focos,,MA,2017,25576,migracao,2026-09-13,migracao,
focos,,MA,2018,13891.999999999998,migracao,2026-09-13,migracao,
focos,,MA,2019,18521,migracao,2026-09-13,migracao,
focos,,MA,2020,16817,migracao,2026-09-13,migracao,
focos,,MA,2021,16077.000000000002,migracao,2026-09-13,migracao,
focos,,MA,2022,20224,migracao,2026-09-13,migracao,
focos,,MA,2023,21112.999999999996,migracao,2026-09-13,migracao,
focos,,MA,2024,22879,migracao,2026-09-13,migracao,
focos,,MT,2003,70560,migracao,2026-09-13,migracao,
focos,,MT,2004,97012,migracao,2026-09-13,migracao,
focos,,MT,2005,72103.99999999999,migracao,2026-09-13,migracao,
focos,,MT,2006,43479,migracao,2026-09-13,migracao,
focos,,MT,2007,79968,migracao,2026-09-13,migracao,
focos,,MT,2008,29448,migracao,2026-09-13,migracao,
focos,,MT,2009,15059,migracao,2026-09-13,migracao,
focos,,MT,2010,59012.99999999999,migracao,2026-09-13,migracao,
focos,,MT,2011,17371,migracao,2026-09-13,migracao,
focos,,MT,2012,27953,migracao,2026-09-13,migracao,
focos,,MT,2013,18553.999999999996,migracao,2026-09-13,migracao,
focos,,MT,2014,24955,migracao,2026-09-13,migracao,
focos,,MT,2015,27741,migracao,2026-09-13,migracao,
focos,,MT,2016,27304.999999999996,migracao,2026-09-13,migracao,
